n,seed,dim_full,mean_full,max_full,min_full,elapsed_time
2,94,15,0.009651765519708462,0.018894923983598134,0.0036876847555005385,0.3646969999972498
2,32,15,0.006692765838699332,0.01328001661557921,0.004625186673558141,0.35855479999736417
2,21,15,0.011454626197849866,0.021481382788407284,0.005034500014694572,0.36071810001158156
3,82,63,0.00012289230343217748,0.0002467436221005162,3.8428924131518446e-05,1.4287126999988686
3,15,63,8.356685140933813e-05,0.000164696235202291,4.843470508118668e-05,1.419205400001374
3,4,63,0.00025580768972075657,0.0003999994740178263,0.00014499258340103867,1.4221074000088265
3,95,63,0.00015188200206569892,0.00031941449922935785,6.015081489915203e-05,1.4193626000051154
3,36,63,0.00011767736937408932,0.0002670784087146939,5.694086428891637e-05,1.4180873000004794
3,32,63,0.0001760626621326947,0.00045714002984615997,7.893732977846377e-05,1.4257192999939434
3,29,63,0.00014383582554264993,0.0003955309499621384,6.274415747473188e-05,1.4189791000098921
3,18,63,8.240072536659583e-05,0.00022716187833178271,2.6441525762392153e-05,1.4218689999979688
3,95,63,0.00015188200206569892,0.00031941449922935785,6.015081489915203e-05,1.4158940000052098
3,14,63,0.00020484944290416273,0.0008251171617640745,9.439674984234393e-05,1.41859650000697
3,87,63,0.0002941123426270171,0.0005733240329251053,0.00012325938162549007,1.4136040000012144
3,95,63,0.00015188200206569892,0.00031941449922935785,6.015081489915203e-05,1.4197277999919606
3,70,63,0.00015496377402034162,0.0003492445026677328,8.511795392197829e-05,1.4252620000042953
3,12,63,0.00010939502006935474,0.00021039148593649068,4.636942423834276e-05,1.4209072000085143
3,76,63,0.00032175844219846025,0.0005889249280756273,0.0001312710821121444,1.4147230000089621
3,55,63,0.00012005893733048722,0.00023956683535619587,6.1033682861063955e-05,1.4105754000047455
3,5,63,5.714591291706118e-05,0.00016080262682903967,2.5764307528022398e-05,1.4248747999954503
3,4,63,0.00025580768972075657,0.0003999994740178263,0.00014499258340103867,1.4648215000052005
3,12,63,0.00010939502006935474,0.00021039148593649068,4.636942423834276e-05,1.4488311000022804
3,28,63,0.00030962924365344444,0.000861516945272689,0.00014788270688026212,1.4360099999903468
3,30,63,7.183733118623017e-05,0.00017208478686171267,3.6540660089643595e-05,1.4370818000024883
3,65,63,7.91393530372357e-05,0.00015790143302308563,2.2867497329411658e-05,1.413228600009461
3,78,63,0.00036902979527084364,0.0007634681721851873,0.00020218877485180979,1.408481300008134
3,4,63,0.00025580768972075657,0.0003999994740178263,0.00014499258340103867,1.4122693999961484
3,72,63,0.0004869755654628824,0.0010039437209162993,0.0002628934080838598,1.416690900005051
3,26,63,8.686388131781568e-05,0.00026323279188849235,3.980756407381486e-05,1.4148188000108348
3,92,63,0.0001519460833565055,0.00025506377299401594,8.011397482621928e-05,1.4178880999970715
3,84,63,0.00010905049551649564,0.00029052461376401716,3.496162874381389e-05,2.01556569999957
3,90,63,0.00011382155217220853,0.00026239997161642774,5.0079963991554156e-05,2.1385028999939095
3,70,63,0.00015496377402034162,0.0003492445026677328,8.511795392197829e-05,1.5322738000104437
